rnti,frame,slot,dci,rb_alloc,mcs,rv_idx1,harq_process
18245,306,7,1_1,0x32,26,0,0
18245,354,15,0_1,0x30,24,0,0
18245,355,6,1_1,0x0,27,0,0
18245,355,7,1_1,0x33,26,0,1
18245,356,10,1_1,0x32,27,0,0
18245,356,15,0_1,0x42,23,0,0
18245,357,6,1_1,0x0,27,0,0
18245,357,7,1_1,0x33,26,0,1
18245,357,11,1_1,0x32,27,0,2
18245,357,13,1_1,0x65,27,0,3
18245,357,14,1_1,0x12c,27,0,4
18245,357,15,1_1,0x41a,27,0,5
18245,358,15,0_1,0x62,23,0,0
18245,359,6,1_1,0x0,27,0,0
18245,359,7,1_1,0x64,26,0,1
18245,360,15,0_1,0x42,22,0,0
18245,394,15,0_1,0x2,25,0,0
18245,395,11,0_1,0x30,25,1,0
18245,396,6,1_1,0x0,27,0,0
18245,396,7,1_1,0x33,26,0,1
18245,398,15,0_1,0x30,24,0,0
18245,399,11,0_1,0x30,23,0,0
18245,400,6,1_1,0x0,27,0,0
18245,400,7,1_1,0x33,26,0,1
18245,400,10,1_1,0x32,27,0,2
18245,400,11,1_1,0x65,26,0,3
18245,400,12,1_1,0x190,26,0,4
18245,402,15,0_1,0x2,24,0,0
18245,403,11,0_1,0x62,25,0,0
18245,404,6,1_1,0x0,27,0,0
18245,404,7,1_1,0x64,26,0,1
18245,406,11,1_1,0x32,26,0,0
18245,406,15,0_1,0x2,24,0,0
18245,440,15,0_1,0x30,25,0,0
18245,441,11,0_1,0x2,25,1,0
18245,442,5,1_1,0x0,27,0,0
18245,442,7,1_1,0x33,26,0,1
18245,444,15,0_1,0x30,25,0,0
18245,445,11,0_1,0x2,25,1,0
18245,446,5,0_1,0x30,26,0,0
18245,446,16,1_1,0x32,27,0,0
18245,447,0,1_1,0x32,27,0,1
18245,447,1,1_1,0x32,27,0,2
18245,447,3,1_1,0x65,27,0,3
18245,447,4,1_1,0x12c,27,0,4
18245,447,5,1_1,0x41a,27,0,5
18245,448,15,0_1,0x2,24,0,0
18245,449,11,0_1,0x62,24,0,0
18245,450,5,1_1,0x0,27,0,0
18245,450,7,1_1,0x64,26,0,1
18245,452,15,0_1,0x2,24,0,0
18245,456,13,1_1,0x0,27,0,0
18245,468,15,0_1,0x30,25,0,0
18245,469,11,0_1,0x30,25,1,0
18245,470,5,1_1,0x0,27,0,0
18245,470,7,1_1,0x33,26,0,1
18245,472,15,0_1,0x30,25,0,0
18245,473,11,0_1,0x2,25,1,0
18245,474,5,0_1,0x30,22,0,0
18245,474,16,1_1,0x0,27,0,0
18245,475,0,1_1,0x0,27,0,1
18245,475,1,1_1,0x32,27,0,2
18245,475,3,1_1,0x65,27,0,3
18245,475,4,1_1,0x12c,27,0,4
18245,475,5,1_1,0x41a,27,0,5
18245,476,15,0_1,0x62,21,0,0
18245,477,11,0_1,0x30,22,0,0
18245,478,5,1_1,0x32,27,0,0
18245,478,7,1_1,0x33,26,0,1
18245,480,15,0_1,0x62,21,0,0
18245,500,15,0_1,0x62,21,0,0
18245,501,6,1_1,0x0,27,0,0
18245,501,7,1_1,0x33,26,0,1
18245,502,15,0_1,0x42,21,0,0
18245,503,6,1_1,0x32,27,0,0
18245,503,7,1_1,0x64,26,0,1
18245,503,11,1_1,0x0,27,0,2
18245,503,13,1_1,0x65,27,0,3
18245,503,14,1_1,0x12c,27,0,4
18245,503,15,1_1,0x41a,27,0,5
18245,504,15,0_1,0x42,22,0,0
18245,505,11,0_1,0x2,25,0,0
18245,506,5,1_1,0x32,27,0,0
18245,506,7,1_1,0x33,26,0,1
18245,506,15,1_1,0x0,27,0,2
18245,508,15,0_1,0x2,25,0,0
18245,556,17,1_1,0x32,26,0,0
18245,604,15,0_1,0x30,24,0,0
18245,605,6,1_1,0x0,27,0,0
18245,605,7,1_1,0x33,26,0,1
18245,606,15,0_1,0x2,24,0,0
18245,607,0,1_1,0x32,27,0,0
18245,607,11,0_1,0x2,25,0,0
18245,608,6,1_1,0x32,27,0,0
18245,608,7,1_1,0x64,26,0,1
18245,608,10,1_1,0x32,27,0,2
18245,608,11,1_1,0x65,26,0,3
18245,608,12,1_1,0x190,26,0,4
18245,608,13,1_1,0x44c,27,0,5
18245,611,11,0_1,0x30,24,0,0
18245,612,6,1_1,0x32,27,0,0
18245,612,7,1_1,0x64,26,0,1
18245,614,15,0_1,0x30,24,0,0
18245,657,1,1_1,0x0,27,0,0
18245,696,15,0_1,0x62,22,0,0
18245,697,6,1_1,0x32,27,0,0
18245,697,7,1_1,0x64,26,0,1
18245,698,15,0_1,0x62,21,0,0
18245,699,6,1_1,0x0,27,0,0
18245,699,7,1_1,0x33,26,0,1
18245,699,11,1_1,0x32,27,0,2
18245,699,13,1_1,0x65,27,0,3
18245,699,14,1_1,0x12c,27,0,4
18245,699,15,1_1,0x41a,27,0,5
18245,700,15,0_1,0x42,22,0,0
18245,701,11,0_1,0x2,24,0,0
18245,702,5,1_1,0x0,27,0,0
18245,702,7,1_1,0x33,26,0,1
18245,704,15,0_1,0x42,23,0,0
18245,707,3,1_1,0x32,27,0,0
18245,716,15,0_1,0x42,23,0,0
18245,717,6,1_1,0x32,27,0,0
18245,717,7,1_1,0x33,26,0,1
18245,718,15,0_1,0x2,25,0,0
18245,719,11,0_1,0x30,22,0,0
18245,720,6,1_1,0x0,27,0,0
18245,720,7,1_1,0x64,26,0,1
18245,720,10,1_1,0x32,27,0,2
18245,720,11,1_1,0x65,26,0,3
18245,720,12,1_1,0x165,26,0,4
18245,720,13,1_1,0x44c,27,0,5
18245,722,15,0_1,0x30,24,0,0
18245,723,11,0_1,0x62,25,0,0
18245,724,6,1_1,0x32,27,0,0
18245,724,7,1_1,0x64,26,0,1
18245,726,15,0_1,0x30,24,0,0
18245,744,15,0_1,0x42,21,0,0
18245,745,6,1_1,0x32,27,0,0
18245,745,7,1_1,0x33,26,0,1
18245,746,15,0_1,0x2,24,0,0
18245,747,11,0_1,0x2,25,0,0
18245,748,6,1_1,0x32,27,0,0
18245,748,7,1_1,0x33,26,0,1
18245,748,10,1_1,0x32,27,0,2
18245,748,11,1_1,0x65,26,0,3
18245,748,12,1_1,0x190,26,0,4
18245,748,13,1_1,0x44c,27,0,5
18245,750,15,0_1,0x2,24,0,0
18245,751,11,0_1,0x35,23,0,0
18245,752,6,1_1,0x32,27,0,0
18245,752,7,1_1,0x64,26,0,1
18245,754,15,0_1,0x2,25,0,0
18245,757,5,1_1,0x0,27,0,0
18245,796,15,0_1,0x2,25,0,0
18245,797,6,1_1,0x32,27,0,0
18245,797,7,1_1,0x0,26,0,1
18245,798,5,1_1,0x32,27,0,0
18245,798,6,1_1,0x0,31,0,1
18245,798,16,1_1,0x0,27,0,0
18245,799,5,1_1,0x32,31,0,1
18245,799,15,1_1,0x32,27,0,0
18245,799,16,1_1,0x32,31,0,1
18245,800,6,1_1,0x0,27,0,0
18245,800,15,1_1,0x0,31,0,1
18245,801,17,1_1,0x0,24,0,0
18245,802,15,1_1,0x32,31,0,0
18245,803,6,1_1,0x0,31,0,0
18245,804,6,1_1,0x0,31,0,0
18245,805,5,1_1,0x0,31,0,0
18245,806,7,1_1,0x32,12,0,0
18245,807,5,1_1,0x0,30,0,0
18245,807,7,1_1,0x0,11,0,1
269,777,10,1_0,0x5e,0,0,39
18246,778,5,1_0,0x468,0,1,0
18246,781,6,1_1,0x0,6,0,0
18246,781,7,1_1,0x66,6,0,1
18246,782,15,0_1,0x62,28,0,0
18246,783,6,1_1,0x33,6,0,0
18246,784,15,0_1,0x62,28,0,0
18246,785,10,1_0,0x30,0,0,0
18246,786,15,0_0,0x62,0,0,0
18246,787,6,1_1,0x0,27,0,0
18246,787,7,1_1,0x64,26,0,1
18246,787,10,1_1,0x64,27,0,2
18246,788,15,0_1,0x2,26,0,0
18246,789,6,1_1,0x32,27,0,0
18246,789,7,1_1,0x33,26,0,1
18246,790,15,0_1,0x30,26,0,0
18246,791,11,0_1,0x30,25,0,0
18246,792,6,1_1,0x0,27,0,0
18246,792,7,1_1,0x64,26,0,1
18246,792,10,1_1,0x32,27,0,2
18246,792,11,1_1,0x65,26,0,3
18246,792,12,1_1,0x165,26,0,4
18246,792,13,1_1,0x44c,27,0,5
18246,794,15,0_1,0x2,25,0,0
18246,795,11,0_1,0x30,25,1,0
18246,796,5,0_1,0x30,25,0,0
18246,797,1,0_1,0x30,25,1,0
18246,797,15,1_1,0x0,27,0,0
18246,797,17,1_1,0x33,26,0,1
18246,798,15,0_1,0x2,25,0,0
18246,800,15,0_1,0x2,24,0,0
18246,801,6,1_1,0x32,27,0,0
18246,801,7,1_1,0x33,26,0,1
18246,802,15,0_1,0x30,26,0,0
18246,803,11,0_1,0x2,26,1,0
18246,804,5,0_1,0x2,25,0,0
18246,804,16,1_1,0x32,27,0,0
18246,805,0,1_1,0x0,27,0,1
18246,805,1,1_1,0x0,27,0,2
18246,805,3,1_1,0x65,27,0,3
18246,805,4,1_1,0xff,27,0,4
18246,805,5,1_1,0x3fc,27,0,5
18246,806,15,0_1,0x30,25,0,0
18246,807,11,0_1,0x2,25,1,0
18246,808,5,0_1,0x30,25,0,0
18246,809,1,0_1,0x30,25,1,0
18246,809,15,1_1,0x0,27,0,0
18246,809,17,1_1,0x64,26,0,1
18246,810,15,0_1,0x2,24,0,0
18246,831,7,1_1,0x32,26,0,0
18246,834,15,0_1,0x42,23,0,0
18246,835,6,1_1,0x0,27,0,0
18246,835,7,1_1,0x33,26,0,1
18246,836,15,0_1,0x2,25,0,0
18246,837,11,0_1,0x2,24,0,0
18246,838,5,1_1,0x32,27,0,0
18246,838,7,1_1,0x33,26,0,1
18246,838,10,1_1,0x0,27,0,2
18246,838,11,1_1,0x65,26,0,3
18246,838,12,1_1,0x165,26,0,4
18246,838,13,1_1,0x44c,27,0,5
18246,840,15,0_1,0x30,25,0,0
18246,841,11,0_1,0x2,25,1,0
18246,842,5,0_1,0x2,24,0,0
18246,842,16,1_1,0x0,27,0,0
18246,843,0,1_1,0x32,27,0,1
18246,844,15,0_1,0x30,24,0,0
18246,845,11,0_1,0x2,24,1,0
18246,881,10,1_1,0x32,27,0,0
18246,908,15,0_1,0x62,22,0,0
18246,909,6,1_1,0x0,27,0,0
18246,909,7,1_1,0x64,26,0,1
18246,910,15,0_1,0x62,21,0,0
18246,911,6,1_1,0x0,27,0,0
18246,911,7,1_1,0x33,26,0,1
18246,911,11,1_1,0x0,27,0,2
18246,911,13,1_1,0x65,27,0,3
18246,911,14,1_1,0x12c,27,0,4
18246,911,15,1_1,0x41a,27,0,5
18246,912,15,0_1,0x62,22,0,0
18246,913,11,0_1,0x2,23,0,0
18246,914,5,1_1,0x0,27,0,0
18246,914,7,1_1,0x64,26,0,1
18246,916,15,0_1,0x62,21,0,0
18246,917,6,1_1,0x32,27,0,0
18246,917,7,1_1,0x33,26,0,1
18246,918,15,0_1,0x42,22,0,0
18246,919,6,1_1,0x0,27,0,0
18246,919,7,1_1,0x64,26,0,1
18246,919,11,1_1,0x32,27,0,2
18246,919,13,1_1,0x65,27,0,3
18246,919,14,1_1,0xff,27,0,4
18246,919,15,1_1,0x41a,27,0,5
18246,920,15,0_1,0x62,23,0,0
18246,921,6,1_1,0x0,27,0,0
18246,921,7,1_1,0x33,26,0,1
18246,922,15,0_1,0x62,23,0,0
18246,931,11,1_1,0x32,27,0,0
18246,944,15,0_1,0x42,23,0,0
18246,945,6,1_1,0x32,27,0,0
18246,945,7,1_1,0x33,26,0,1
18246,946,15,0_1,0x30,25,0,0
18246,947,11,0_1,0x30,25,1,0
18246,948,5,0_1,0x30,25,0,0
18246,949,1,0_1,0x2,25,1,0
18246,949,15,1_1,0x0,27,0,0
18246,949,17,1_1,0x33,26,0,1
18246,950,1,1_1,0x65,27,0,2
18246,950,2,1_1,0x15e,27,0,3
18246,950,3,1_1,0x41a,27,0,4
18246,950,15,0_1,0x2,25,0,0
18246,951,11,0_1,0x2,24,0,0
18246,952,6,1_1,0x0,27,0,0
18246,952,7,1_1,0x33,26,0,1
18246,954,15,0_1,0x2,25,0,0
18246,981,13,1_1,0x32,27,0,0
18246,7,15,1_1,0x0,27,0,0
18246,16,15,0_1,0x2,24,0,0
18246,17,6,1_1,0x32,27,0,0
18246,17,7,1_1,0x33,26,0,1
18246,18,15,0_1,0x2,24,0,0
18246,19,11,0_1,0x30,25,0,0
18246,20,5,0_1,0x2,25,1,0
18246,20,16,1_1,0x0,27,0,0
18246,21,0,1_1,0x0,27,0,1
18246,21,1,1_1,0x32,27,0,2
18246,21,3,1_1,0x65,27,0,3
18246,21,4,1_1,0x12c,27,0,4
18246,21,5,1_1,0x3fc,27,0,5
18246,22,15,0_1,0x42,23,0,0
18246,23,6,1_1,0x0,27,0,0
18246,23,7,1_1,0x33,26,0,1
18246,24,15,0_1,0x2,24,0,0
18246,57,17,1_1,0x32,26,0,0
18246,68,15,0_1,0x42,23,0,0
18246,69,6,1_1,0x32,27,0,0
18246,69,7,1_1,0x64,26,0,1
18246,70,15,0_1,0x2,24,0,0
18246,71,11,0_1,0x30,23,0,0
18246,72,6,1_1,0x0,27,0,0
18246,72,7,1_1,0x64,26,0,1
18246,72,10,1_1,0x0,27,0,2
18246,72,11,1_1,0x65,26,0,3
18246,72,12,1_1,0x165,26,0,4
18246,72,13,1_1,0x44c,27,0,5
18246,74,15,0_1,0x42,23,0,0
18246,75,6,1_1,0x0,27,0,0
18246,75,7,1_1,0x33,26,0,1
18246,76,15,0_1,0x2,25,0,0
18246,77,11,0_1,0x2,25,1,0
18246,108,1,1_1,0x32,26,0,0
18246,152,15,0_1,0x62,23,0,0
18246,153,6,1_1,0x32,27,0,0
18246,153,7,1_1,0x64,26,0,1
18246,154,15,0_1,0x62,23,0,0
18246,155,6,1_1,0x32,27,0,0
18246,155,7,1_1,0x33,26,0,1
18246,155,11,1_1,0x32,27,0,2
18246,155,13,1_1,0x65,27,0,3
18246,155,14,1_1,0xff,27,0,4
18246,155,15,1_1,0x41a,27,0,5
18246,156,15,0_1,0x42,21,0,0
18246,157,11,0_1,0x2,22,0,0
18246,158,3,1_1,0x0,27,0,0
18246,158,5,1_1,0x32,27,0,1
18246,158,7,1_1,0x64,26,0,2
18246,160,15,0_1,0x62,22,0,0
18246,214,15,0_1,0x62,22,0,0
18246,215,6,1_1,0x0,27,0,0
18246,215,7,1_1,0x64,26,0,1
18246,216,15,0_1,0x42,22,0,0
18246,217,6,1_1,0x0,27,0,0
18246,217,7,1_1,0x33,26,0,1
18246,217,11,1_1,0x0,27,0,2
18246,217,13,1_1,0x65,27,0,3
18246,217,14,1_1,0x12c,27,0,4
18246,217,15,1_1,0x41a,27,0,5
18246,218,15,0_1,0x42,23,0,0
18246,219,6,1_1,0x32,27,0,0
18246,219,7,1_1,0x33,26,0,1
18246,220,15,0_1,0x2,25,0,0
18246,258,7,1_1,0x32,26,0,0
18246,270,15,0_1,0x2,24,0,0
18246,271,6,1_1,0x32,27,0,0
18246,271,7,1_1,0x33,26,0,1
18246,272,15,0_1,0x2,25,0,0
18246,273,11,0_1,0x30,26,0,0
18246,274,5,0_1,0x30,26,1,0
18246,274,16,1_1,0x32,27,0,0
18246,275,0,1_1,0x0,27,0,1
18246,275,1,1_1,0x0,27,0,2
18246,275,3,1_1,0x65,27,0,3
18246,275,4,1_1,0xff,27,0,4
18246,275,5,1_1,0x41a,27,0,5
18246,276,15,0_1,0x30,24,0,0
18246,277,11,0_1,0x35,23,0,0
18246,278,5,1_1,0x0,27,0,0
18246,278,7,1_1,0x64,26,0,1
18246,280,15,0_1,0x62,23,0,0
18246,308,10,1_1,0x0,27,0,0
18246,336,15,0_1,0x62,23,0,0
18246,337,6,1_1,0x32,27,0,0
18246,337,7,1_1,0x64,26,0,1
18246,338,15,0_1,0x62,23,0,0
18246,339,6,1_1,0x32,27,0,0
18246,339,7,1_1,0x64,26,0,1
18246,339,11,1_1,0x32,27,0,2
18246,339,13,1_1,0x65,27,0,3
18246,339,14,1_1,0x12c,27,0,4
18246,339,15,1_1,0x41a,27,0,5
18246,340,15,0_1,0x62,22,0,0
18246,341,11,0_1,0x2,24,0,0
18246,342,5,1_1,0x32,27,0,0
18246,342,7,1_1,0x33,26,0,1
18246,344,15,0_1,0x2,25,0,0
18246,358,11,1_1,0x32,26,0,0
18246,408,13,1_1,0x0,27,0,0
18246,434,15,0_1,0x30,25,0,0
18246,435,11,0_1,0x2,25,1,0
18246,436,6,1_1,0x32,27,0,0
18246,436,7,1_1,0x33,26,0,1
18246,438,15,0_1,0x30,24,0,0
18246,439,11,0_1,0x30,24,1,0
18246,440,5,0_1,0x30,23,0,0
18246,440,16,1_1,0x0,27,0,0
18246,441,0,1_1,0x32,27,0,1
18246,441,1,1_1,0x0,27,0,2
18246,441,3,1_1,0x65,27,0,3
18246,441,4,1_1,0xff,27,0,4
18246,441,5,1_1,0x3fc,27,0,5
18246,442,15,0_1,0x2,24,0,0
18246,443,11,0_1,0x62,25,0,0
18246,444,6,1_1,0x0,27,0,0
18246,444,7,1_1,0x33,26,0,1
18246,446,15,0_1,0x2,24,0,0
18246,458,15,1_1,0x32,27,0,0
18246,508,17,1_1,0x32,26,0,0
18246,542,15,0_1,0x62,23,0,0
18246,543,6,1_1,0x0,27,0,0
18246,543,7,1_1,0x33,26,0,1
18246,544,15,0_1,0x42,23,0,0
18246,545,6,1_1,0x32,27,0,0
18246,545,7,1_1,0x64,26,0,1
18246,545,11,1_1,0x32,27,0,2
18246,545,13,1_1,0x65,27,0,3
18246,545,14,1_1,0xff,27,0,4
18246,545,15,1_1,0x41a,27,0,5
18246,546,15,0_1,0x30,24,0,0
18246,547,11,0_1,0x62,22,0,0
18246,548,6,1_1,0x0,27,0,0
18246,548,7,1_1,0x33,26,0,1
18246,550,15,0_1,0x42,22,0,0
18246,559,0,1_1,0x0,27,0,0
18246,594,15,0_1,0x30,24,0,0
18246,595,6,1_1,0x0,27,0,0
18246,595,7,1_1,0x33,26,0,1
18246,596,15,0_1,0x62,22,0,0
18246,597,6,1_1,0x0,27,0,0
18246,597,7,1_1,0x64,26,0,1
18246,597,11,1_1,0x32,27,0,2
18246,597,13,1_1,0x65,27,0,3
18246,597,14,1_1,0x12c,27,0,4
18246,597,15,1_1,0x3fc,27,0,5
18246,598,15,0_1,0x62,22,0,0
18246,599,11,0_1,0x2,23,0,0
18246,600,6,1_1,0x32,27,0,0
18246,600,7,1_1,0x64,26,0,1
18246,602,15,0_1,0x62,23,0,0
18246,609,1,1_1,0x0,27,0,0
18246,646,15,0_1,0x62,22,0,0
18246,647,6,1_1,0x32,27,0,0
18246,647,7,1_1,0x33,26,0,1
18246,648,15,0_1,0x42,23,0,0
18246,649,6,1_1,0x0,27,0,0
18246,649,7,1_1,0x64,26,0,1
18246,649,11,1_1,0x0,27,0,2
18246,649,13,1_1,0x65,27,0,3
18246,649,14,1_1,0xff,27,0,4
18246,649,15,1_1,0x3fc,27,0,5
18246,650,15,0_1,0x2,24,0,0
18246,651,11,0_1,0x35,24,0,0
18246,652,6,1_1,0x32,27,0,0
18246,652,7,1_1,0x64,26,0,1
18246,654,15,0_1,0x2,24,0,0
18246,655,6,1_1,0x0,27,0,0
18246,655,7,1_1,0x64,26,0,1
18246,656,15,0_1,0x2,25,0,0
18246,657,11,0_1,0x30,25,0,0
18246,658,5,1_1,0x32,27,0,0
18246,658,7,1_1,0x64,26,0,1
18246,658,10,1_1,0x0,27,0,2
18246,658,11,1_1,0x65,26,0,3
18246,658,12,1_1,0x190,26,0,4
18246,658,13,1_1,0x42f,27,0,5
18246,659,3,1_1,0x0,27,0,0
18246,660,15,0_1,0x30,24,0,0
18246,661,11,0_1,0x62,23,0,0
18246,662,5,1_1,0x0,27,0,0
18246,662,7,1_1,0x33,26,0,1
18246,664,15,0_1,0x62,21,0,0
18246,702,15,0_1,0x42,21,0,0
18246,703,6,1_1,0x32,27,0,0
18246,703,7,1_1,0x64,26,0,1
18246,704,15,0_1,0x42,23,0,0
18246,705,6,1_1,0x0,27,0,0
18246,705,7,1_1,0x64,26,0,1
18246,705,11,1_1,0x0,27,0,2
18246,705,13,1_1,0x65,27,0,3
18246,705,14,1_1,0x12c,27,0,4
18246,705,15,1_1,0x41a,27,0,5
18246,706,15,0_1,0x42,23,0,0
18246,707,6,1_1,0x0,27,0,0
18246,707,7,1_1,0x33,26,0,1
18246,708,15,0_1,0x2,25,0,0
18246,709,5,1_1,0x0,27,0,0
18246,740,15,0_1,0x42,23,0,0
18246,741,6,1_1,0x32,27,0,0
18246,741,7,1_1,0x33,26,0,1
18246,742,15,0_1,0x2,24,0,0
18246,743,7,1_1,0x64,26,0,0
18246,743,11,0_1,0x30,23,0,0
18246,744,6,1_1,0x32,27,0,0
18246,744,7,1_1,0x64,26,0,1
18246,744,10,1_1,0x0,27,0,2
18246,744,11,1_1,0x65,26,0,3
18246,744,12,1_1,0x165,26,0,4
18246,744,13,1_1,0x44c,27,0,5
18246,744,15,0_1,0x62,23,0,0
18246,745,7,1_1,0x0,26,0,0
18246,746,15,0_1,0x42,21,0,0
18246,747,6,1_1,0x0,27,0,0
18246,747,7,1_1,0x64,26,0,1
18246,748,15,0_1,0x30,24,0,0
18246,749,6,1_1,0x0,27,0,0
18246,749,7,1_1,0x0,26,0,1
18246,750,5,1_1,0x0,27,0,0
18246,750,6,1_1,0x32,31,0,1
18246,750,16,1_1,0x32,27,0,0
18246,751,5,1_1,0x0,31,0,1
18246,751,15,1_1,0x32,27,0,0
18246,751,16,1_1,0x32,31,0,1
18246,752,6,1_1,0x32,27,0,0
18246,752,15,0_1,0x2,24,0,0
18246,753,11,0_1,0x30,24,1,0
18246,753,17,1_1,0x0,25,0,0
18246,754,5,0_1,0x2,24,2,0
18246,754,15,1_1,0x32,31,1,0
18246,755,1,0_1,0x2,24,3,0
18246,755,6,1_1,0x0,31,1,0
18246,755,15,0_1,0x2,24,0,0
18246,756,6,1_1,0x32,31,1,0
18246,756,11,0_1,0x30,24,0,0
18246,757,5,1_1,0x0,31,1,0
18246,757,5,0_1,0x2,24,1,0
18246,758,1,0_1,0x30,24,2,0
18246,758,7,1_1,0x32,20,0,0
18246,758,15,0_1,0x30,24,3,0
18246,759,5,1_1,0x32,31,0,0
18246,759,7,1_1,0x0,19,0,1
269,729,10,1_0,0x30,0,0,39
18247,730,5,1_0,0x450,0,1,0
18247,732,15,0_1,0x42,28,0,0
18247,733,6,1_1,0x0,6,0,0
18247,733,7,1_1,0x66,6,0,1
18247,734,15,0_1,0x62,28,0,0
18247,735,6,1_1,0x64,6,0,0
18247,736,15,0_1,0x42,28,0,0
18247,737,10,1_0,0x30,0,0,0
18247,738,15,0_0,0x42,0,0,0
18247,739,6,1_1,0x0,27,0,0
18247,739,7,1_1,0x33,26,0,1
18247,739,10,1_1,0x33,27,0,2
18247,740,15,0_1,0x2,26,0,0
18247,741,11,0_1,0x30,26,1,0
18247,742,5,1_1,0x32,27,0,0
18247,742,7,1_1,0x64,26,0,1
18247,744,15,0_1,0x2,25,0,0
18247,745,11,0_1,0x30,26,0,0
18247,746,5,0_1,0x2,26,1,0
18247,746,16,1_1,0x0,27,0,0
18247,747,0,1_1,0x0,27,0,1
18247,747,1,1_1,0x32,27,0,2
18247,747,3,1_1,0x65,27,0,3
18247,747,4,1_1,0x12c,27,0,4
18247,747,5,1_1,0x41a,27,0,5
18247,748,15,0_1,0x2,25,0,0
18247,749,11,0_1,0x2,24,0,0
18247,750,5,1_1,0x32,27,0,0
18247,750,7,1_1,0x33,26,0,1
18247,752,15,0_1,0x2,25,0,0
18247,756,15,0_1,0x30,25,0,0
18247,757,11,0_1,0x2,25,1,0
18247,758,5,1_1,0x32,27,0,0
18247,758,7,1_1,0x33,26,0,1
18247,760,15,0_1,0x2,25,0,0
18247,761,11,0_1,0x30,25,1,0
18247,762,5,0_1,0x2,25,0,0
18247,762,16,1_1,0x32,27,0,0
18247,763,0,1_1,0x0,27,0,1
18247,763,1,1_1,0x32,27,0,2
18247,763,3,1_1,0x65,27,0,3
18247,763,4,1_1,0x12c,27,0,4
18247,763,5,1_1,0x3fc,27,0,5
18247,764,15,0_1,0x2,24,0,0
18247,765,11,0_1,0x62,23,0,0
18247,766,5,1_1,0x0,27,0,0
18247,766,7,1_1,0x64,26,0,1
18247,768,15,0_1,0x30,24,0,0
18247,780,15,0_1,0x30,24,0,0
18247,781,6,1_1,0x0,27,0,0
18247,781,7,1_1,0x33,26,0,1
18247,782,15,0_1,0x62,22,0,0
18247,783,6,1_1,0x0,27,0,0
18247,783,7,1_1,0x64,26,0,1
18247,783,11,1_1,0x0,27,0,2
18247,783,13,1_1,0x65,27,0,3
18247,783,14,1_1,0xff,27,0,4
18247,783,15,1_1,0x3fc,27,0,5
18247,784,15,0_1,0x2,24,0,0
18247,785,11,0_1,0x35,24,0,0
18247,786,5,1_1,0x0,27,0,0
18247,786,7,1_1,0x64,26,0,1
18247,788,15,0_1,0x42,23,0,0
18247,832,15,0_1,0x30,24,0,0
18247,833,6,1_1,0x0,27,0,0
18247,833,7,1_1,0x64,26,0,1
18247,833,10,1_1,0x32,27,0,2
18247,834,15,0_1,0x30,24,0,0
18247,835,11,0_1,0x2,24,0,0
18247,836,6,1_1,0x32,27,0,0
18247,836,7,1_1,0x64,26,0,1
18247,836,10,1_1,0x32,27,0,2
18247,836,11,1_1,0x65,26,0,3
18247,836,12,1_1,0x190,26,0,4
18247,836,13,1_1,0x42f,27,0,5
18247,838,15,0_1,0x30,26,0,0
18247,839,11,0_1,0x30,25,0,0
18247,840,5,0_1,0x2,25,1,0
18247,840,16,1_1,0x32,27,0,0
18247,841,0,1_1,0x0,27,0,1
18247,842,15,0_1,0x42,22,0,0
18247,860,15,0_1,0x2,24,0,0
18247,861,6,1_1,0x32,27,0,0
18247,861,7,1_1,0x33,26,0,1
18247,862,15,0_1,0x62,22,0,0
18247,863,6,1_1,0x32,27,0,0
18247,863,7,1_1,0x64,26,0,1
18247,863,11,1_1,0x0,27,0,2
18247,863,13,1_1,0x65,27,0,3
18247,863,14,1_1,0x12c,27,0,4
18247,863,15,1_1,0x3fc,27,0,5
18247,864,15,0_1,0x42,22,0,0
18247,865,11,0_1,0x2,22,0,0
18247,866,5,1_1,0x32,27,0,0
18247,866,7,1_1,0x33,26,0,1
18247,868,15,0_1,0x42,23,0,0
18247,883,11,1_1,0x32,27,0,0
18247,914,15,0_1,0x30,25,0,0
18247,915,11,0_1,0x30,25,1,0
18247,916,6,1_1,0x32,27,0,0
18247,916,7,1_1,0x33,26,0,1
18247,918,15,0_1,0x30,25,0,0
18247,919,11,0_1,0x30,26,0,0
18247,920,6,1_1,0x0,27,0,0
18247,920,7,1_1,0x33,26,0,1
18247,920,10,1_1,0x32,27,0,2
18247,920,11,1_1,0x65,26,0,3
18247,920,12,1_1,0x165,26,0,4
18247,920,13,1_1,0x44c,27,0,5
18247,923,11,0_1,0x30,25,0,0
18247,924,5,0_1,0x30,25,1,0
18247,924,16,1_1,0x32,27,0,0
18247,925,0,1_1,0x0,27,0,1
18247,926,15,0_1,0x30,26,0,0
18247,927,11,0_1,0x30,26,1,0
18247,933,13,1_1,0x32,27,0,0
18247,983,15,1_1,0x32,27,0,0
18247,990,15,0_1,0x2,25,0,0
18247,991,6,1_1,0x32,27,0,0
18247,991,7,1_1,0x33,26,0,1
18247,992,15,0_1,0x30,24,0,0
18247,993,11,0_1,0x2,22,0,0
18247,994,5,1_1,0x32,27,0,0
18247,994,7,1_1,0x64,26,0,1
18247,994,10,1_1,0x32,27,0,2
18247,994,11,1_1,0x65,26,0,3
18247,994,12,1_1,0x190,26,0,4
18247,994,13,1_1,0x42f,27,0,5
18247,996,15,0_1,0x2,24,0,0
18247,997,11,0_1,0x62,24,0,0
